match_id,date,home_team,away_team,home_team_id,away_team_id,home_team_elo,away_team_elo
1285090,2019-01-20,Fulham,Tottenham,170,30,1570.11169434,1897.57263184
1285091,2019-01-20,Huddersfield,Man City,166,167,1520.07299805,1975.7454834
1285092,2019-01-19,Liverpool,Crystal Palace,26,162,1957.6907959,1662.41320801
1285093,2019-01-19,Man United,Brighton,32,211,1870.07958984,1642.47021484
1285094,2019-01-19,Newcastle,Cardiff,23,188,1625.36303711,1566.54162598
1285095,2019-01-19,Southampton,Everton,18,31,1641.73193359,1698.83227539
1285096,2019-01-19,Watford,Burnley,27,184,1667.18017578,1627.58117676
1285097,2019-01-19,Wolves,Leicester,161,14,1634.53015137,1695.36181641
1285098,2019-01-29,Arsenal,Cardiff,13,188,1842.01342773,1557.12768555
1285099,2019-01-30,Bournemouth,Chelsea,183,15,1666.50354004,1848.49743652
1285100,2019-01-29,Fulham,Brighton,170,211,1567.77075195,1640.12304688
1285101,2019-01-29,Huddersfield,Everton,166,31,1518.08154297,1690.67944336
1285102,2019-01-29,Wolves,West Ham,161,29,1642.82080078,1680.82897949
1285103,2019-01-29,Man United,Burnley,32,184,1872.42675781,1630.21582031
1285104,2019-01-29,Newcastle,Man City,23,167,1634.77697754,1977.73693848
1285105,2019-01-30,Southampton,Crystal Palace,18,162,1649.88464355,1660.82727051
1285106,2019-01-30,Liverpool,Leicester,26,14,1959.2767334,1687.07104492
1285107,2019-01-30,Tottenham,Watford,30,27,1899.91357422,1664.54553223
1285108,2019-02-02,Brighton,Watford,211,27,1628.03015137,1662.44018555
1285109,2019-02-02,Burnley,Southampton,184,18,1637.17419434,1648.53186035
1285110,2019-02-02,Cardiff,Bournemouth,188,183,1555.50073242,1688.95263672
1285111,2019-02-02,Chelsea,Huddersfield,15,166,1826.04846191,1512.8840332
1285112,2019-02-02,Crystal Palace,Fulham,162,170,1662.18005371,1579.86364746
1285113,2019-02-02,Everton,Wolves,31,161,1695.87695312,1655.88720703
1285114,2019-02-03,Leicester,Man United,14,32,1694.47375488,1865.46838379
1285115,2019-02-03,Man City,Arsenal,167,13,1963.15930176,1843.64038086
1285116,2019-02-02,Tottenham,Newcastle,30,23,1902.0189209,1649.35449219
1285117,2019-02-04,West Ham,Liverpool,29,26,1667.76269531,1951.87402344
1285118,2019-02-09,Brighton,Burnley,211,184,1627.3137207,1635.80175781
1285119,2019-02-09,Crystal Palace,West Ham,162,29,1668.7980957,1673.41796875
1285120,2019-02-09,Fulham,Man United,170,32,1573.2454834,1870.75415039
1375927,2019-08-09,Liverpool,Norwich,26,168,2050.23095703,1634.68200684
1375928,2019-08-10,West Ham,Man City,29,167,1733.62585449,2041.45385742
1375929,2019-08-10,Bournemouth,Sheffield United,183,163,1695.07556152,1623.74536133
1375930,2019-08-10,Burnley,Southampton,184,18,1685.84460449,1677.9675293
1375931,2019-08-10,Crystal Palace,Everton,162,31,1746.71411133,1773.84375
1375932,2019-08-11,Leicester,Wolves,14,161,1742.85253906,1724.2980957
1375933,2019-08-10,Watford,Brighton,27,211,1689.49072266,1620.44067383
1375934,2019-08-10,Tottenham,Aston Villa,30,24,1894.99633789,1616.38537598
1375935,2019-08-11,Newcastle,Arsenal,23,13,1719.76818848,1871.06481934
1375936,2019-08-11,Man United,Chelsea,32,15,1842.4074707,1887.18469238
1375937,2019-08-17,Arsenal,Burnley,13,184,1876.90087891,1696.7902832
1375938,2019-08-17,Aston Villa,Bournemouth,24,183,1614.17553711,1691.47058105
1375939,2019-08-17,Brighton,West Ham,211,29,1640.47888184,1727.70458984
1375940,2019-08-18,Chelsea,Leicester,15,14,1872.140625,1740.62561035
1375941,2019-08-17,Everton,Watford,31,27,1775.0020752,1669.6583252
1375942,2019-08-17,Man City,Tottenham,167,30,2047.58081055,1897.41186523
1375943,2019-08-17,Norwich,Newcastle,168,23,1633.75634766,1714.13769531
1375944,2019-08-18,Sheffield United,Crystal Palace,163,162,1627.55615234,1745.76147461
1375945,2019-08-17,Southampton,Liverpool,18,26,1667.22753906,2051.7043457
1375946,2019-08-19,Wolves,Man United,161,32,1727.05090332,1857.65710449
1375947,2019-08-23,Aston Villa,Everton,24,31,1606.74865723,1779.07458496
1375948,2019-08-25,Bournemouth,Man City,183,167,1701.86572266,2045.06591797
1375949,2019-08-24,Brighton,Southampton,211,18,1644.1192627,1668.41455078
1375950,2019-08-24,Watford,West Ham,27,29,1668.55407715,1730.00061035
1375951,2019-08-25,Wolves,Burnley,161,184,1741.046875,1697.00439453
1375952,2019-09-01,Arsenal,Tottenham,13,30,1879.96801758,1892.83532715
1375953,2019-08-31,Burnley,Liverpool,184,26,1701.16247559,2061.48413086
1375954,2019-08-31,Chelsea,Sheffield United,15,163,1875.37658691,1634.08447266
1375955,2019-08-31,Crystal Palace,Aston Villa,162,24,1753.17590332,1625.97106934
1375956,2019-09-01,Everton,Wolves,31,161,1768.16381836,1742.95507812
1375957,2019-08-31,Leicester,Bournemouth,14,183,1756.99560547,1700.01367188
1375958,2019-08-31,Man City,Brighton,167,211,2049.29321289,1632.16833496
1375959,2019-08-31,Newcastle,Watford,23,27,1720.53259277,1658.2376709
1375960,2019-08-31,Southampton,Man United,18,32,1682.74060059,1847.31396484
1375961,2019-08-31,West Ham,Norwich,29,168,1742.69213867,1645.66796875
1375962,2019-09-16,Aston Villa,West Ham,24,29,1622.25561523,1748.57263184
1375963,2019-09-15,Bournemouth,Everton,183,31,1692.85388184,1774.09289551
1375964,2019-09-14,Brighton,Burnley,211,184,1630.68847656,1697.64562988
1375965,2019-09-14,Liverpool,Newcastle,26,23,2065.00097656,1717.11645508
1375966,2019-08-24,Liverpool,Arsenal,26,13,2056.45385742,1882.62329102
1375967,2019-09-14,Man United,Leicester,32,14,1844.42773438,1764.15539551
1375968,2019-08-24,Man United,Crystal Palace,32,162,1858.8314209,1739.2833252
1375969,2019-09-14,Norwich,Man City,168,167,1639.78759766,2050.77294922
1375970,2019-08-24,Norwich,Chelsea,168,15,1648.70080566,1869.96850586
1375971,2019-09-14,Sheffield United,Southampton,163,18,1641.10388184,1685.62683105
1375972,2019-08-24,Sheffield United,Leicester,163,14,1639.97070312,1748.73425293
1375973,2019-09-14,Tottenham,Crystal Palace,30,162,1894.2088623,1756.89135742
1375974,2019-08-25,Tottenham,Newcastle,30,23,1905.86303711,1705.12963867
1375975,2019-10-27,Newcastle,Wolves,23,161,1706.39758301,1750.01477051
1375976,2019-10-27,Norwich,Man United,168,32,1625.76293945,1830.49499512
1375977,2019-10-25,Southampton,Leicester,18,14,1671.75817871,1782.41320801
1375978,2019-10-26,Watford,Bournemouth,27,183,1659.81762695,1710.10717773
1375979,2019-10-26,West Ham,Sheffield United,29,163,1740.56604004,1662.80358887
1375980,2019-11-02,Arsenal,Wolves,13,161,1877.68005371,1750.67626953
1375981,2019-11-02,Aston Villa,Liverpool,24,26,1647.73779297,2059.15966797
1375982,2019-11-02,Bournemouth,Man United,183,32,1710.5189209,1837.0982666
1375983,2019-11-02,Brighton,Norwich,211,168,1655.20654297,1619.15966797
1375984,2019-11-03,Crystal Palace,Leicester,162,14,1762.5736084,1805.14794922
1375985,2019-11-03,Everton,Tottenham,31,30,1733.109375,1848.20214844
1375986,2019-09-15,Watford,Arsenal,27,13,1661.65380859,1878.59448242
1375987,2019-11-02,Man City,Southampton,167,18,2035.76184082,1652.9095459
1375988,2019-09-14,Wolves,Chelsea,161,15,1737.02600098,1868.35717773
1375989,2019-11-02,Sheffield United,Burnley,163,184,1666.6862793,1699.38806152
1375990,2019-09-22,Arsenal,Aston Villa,13,24,1878.61181641,1616.08642578
1375991,2019-11-02,Watford,Chelsea,27,15,1659.40600586,1899.36486816
1375992,2019-09-21,Burnley,Norwich,184,168,1689.4654541,1647.44519043
1375993,2019-11-02,West Ham,Newcastle,29,23,1736.68347168,1705.73608398
1375994,2019-09-22,Chelsea,Liverpool,15,26,1859.19213867,2041.2199707
1375995,2019-11-09,Burnley,West Ham,184,29,1686.68933105,1725.81066895
1375996,2019-09-22,Crystal Palace,Wolves,162,161,1741.7479248,1705.54748535
1375997,2019-11-09,Chelsea,Crystal Palace,15,162,1900.35766602,1750.32189941
1375998,2019-09-21,Everton,Sheffield United,31,163,1754.08837891,1624.59509277
1375999,2019-11-09,Leicester,Arsenal,14,13,1817.03942871,1865.85241699
1376000,2019-09-21,Leicester,Tottenham,14,30,1751.4552002,1890.74951172
1376001,2019-11-10,Liverpool,Man City,26,167,2061.02612305,2030.48242188
1376002,2019-09-21,Man City,Watford,167,27,2033.51879883,1657.83178711
1376003,2019-11-10,Man United,Brighton,32,211,1829.26647949,1662.77282715
1376004,2019-09-21,Newcastle,Brighton,23,211,1707.50024414,1622.84094238
1376005,2019-11-09,Newcastle,Bournemouth,23,183,1716.24853516,1719.94750977
1376006,2019-09-20,Southampton,Bournemouth,18,183,1685.87329102,1696.59606934
1376007,2019-11-08,Norwich,Watford,168,27,1610.30541992,1654.40905762
1376008,2019-09-22,West Ham,Man United,29,32,1738.71398926,1842.23120117
1376009,2019-11-09,Southampton,Everton,18,31,1651.88085938,1734.3482666
1376010,2019-09-28,Aston Villa,Burnley,24,184,1614.28503418,1697.10217285
1376011,2019-11-09,Tottenham,Sheffield United,30,163,1857.83361816,1679.02478027
1376012,2019-09-28,Bournemouth,West Ham,183,29,1709.87976074,1751.78112793
1376013,2019-11-10,Wolves,Aston Villa,161,24,1756.56213379,1646.01953125
1376014,2019-09-28,Chelsea,Brighton,15,211,1854.31384277,1626.79516602
1376015,2019-11-23,Arsenal,Southampton,13,18,1855.1673584,1644.41088867
1376016,2019-09-28,Crystal Palace,Norwich,162,168,1739.09228516,1639.80847168
1376017,2019-11-25,Aston Villa,Newcastle,24,23,1642.02038574,1722.81591797
1376018,2019-09-28,Everton,Man City,31,167,1736.07287598,2036.09838867
1376019,2019-11-23,Bournemouth,Wolves,183,161,1713.38012695,1760.5612793
1376020,2019-09-29,Leicester,Newcastle,14,23,1761.60778809,1703.54602051
1376021,2019-11-23,Brighton,Leicester,211,14,1658.3770752,1827.7244873
1376022,2019-09-30,Man United,Arsenal,32,13,1829.16418457,1880.41333008
1376023,2019-11-23,Crystal Palace,Liverpool,162,26,1745.69934082,2068.90942383
1376024,2019-09-28,Sheffield United,Liverpool,163,26,1642.6105957,2046.09814453
1376025,2019-11-23,Everton,Norwich,31,168,1741.8182373,1599.4543457
1376026,2019-09-28,Tottenham,Southampton,30,18,1880.5970459,1673.05871582
1376027,2019-11-23,Man City,Chelsea,167,15,2022.59899902,1904.98034668
1376028,2019-09-28,Wolves,Watford,161,27,1708.203125,1655.25231934
1376029,2019-11-24,Sheffield United,Man United,163,32,1685.03564453,1833.66223145
1376030,2019-10-06,Arsenal,Bournemouth,13,183,1882.16320801,1707.86010742
1376031,2019-11-23,Watford,Burnley,27,184,1667.11560059,1699.41247559
1376032,2019-10-05,Brighton,Tottenham,211,30,1622.07006836,1862.49963379
1376033,2019-11-23,West Ham,Tottenham,29,30,1713.08752441,1851.82275391
1376034,2019-10-05,Burnley,Everton,184,31,1694.89123535,1730.64294434
1376035,2019-11-30,Burnley,Crystal Palace,184,162,1701.82678223,1730.30285645
1376036,2019-10-05,Liverpool,Leicester,26,14,2047.96130371,1771.94616699
1376037,2019-11-30,Chelsea,West Ham,15,29,1887.44018555,1694.2388916
1376038,2019-10-06,Man City,Wolves,167,161,2039.91918945,1719.90148926
1376039,2019-12-01,Leicester,Everton,14,31,1822.52648926,1710.85656738
1376040,2019-10-06,Newcastle,Man United,23,32,1690.15319824,1824.25561523
1376041,2019-11-30,Liverpool,Brighton,26,211,2050.96191406,1637.92700195
1376042,2019-10-05,Norwich,Aston Villa,168,24,1632.28063965,1613.44152832
1376043,2019-12-01,Man United,Aston Villa,32,24,1803.59814453,1641.38977051
1376044,2019-10-06,Southampton,Chelsea,18,15,1669.04675293,1861.44934082
1376045,2019-11-30,Newcastle,Man City,23,167,1697.79858398,2006.15869141
1376046,2019-10-05,Watford,Sheffield United,27,163,1646.25720215,1639.50512695
1376047,2019-12-01,Norwich,Arsenal,168,13,1604.76806641,1823.32739258
1376048,2019-10-05,West Ham,Crystal Palace,29,162,1750.74645996,1743.5657959
1376049,2019-11-30,Southampton,Watford,18,27,1638.18261719,1639.05334473
1376050,2019-10-19,Aston Villa,Brighton,24,211,1633.25549316,1643.91918945
1376051,2019-11-30,Tottenham,Bournemouth,30,183,1849.00244141,1692.14807129
1376052,2019-10-19,Bournemouth,Norwich,183,168,1705.13085938,1612.46679688
1376053,2019-12-01,Wolves,Sheffield United,161,163,1753.89624023,1674.70056152
1376054,2019-10-19,Chelsea,Newcastle,15,23,1869.82348633,1700.28808594
1376055,2019-12-05,Arsenal,Brighton,13,211,1819.09423828,1637.16784668
1376056,2019-10-19,Crystal Palace,Man City,162,167,1753.17407227,2017.5826416
1376057,2019-12-03,Burnley,Man City,184,167,1689.26367188,2000.07397461
1376058,2019-10-19,Everton,West Ham,31,29,1723.21374512,1741.13806152
1376059,2019-12-04,Leicester,Watford,14,27,1826.49633789,1632.59069824
1376060,2019-10-19,Leicester,Burnley,14,184,1770.26086426,1702.32043457
1376061,2019-12-05,Sheffield United,Newcastle,163,23,1678.54516602,1703.88330078
1376062,2019-10-20,Man United,Liverpool,32,26,1814.12060547,2049.64672852
1376063,2019-12-04,Wolves,West Ham,161,29,1750.05163574,1707.98510742
1376064,2019-10-21,Sheffield United,Arsenal,163,13,1641.37866211,1884.89257812
1376065,2019-12-04,Man United,Tottenham,32,30,1797.92053223,1852.06982422
1376066,2019-10-19,Tottenham,Watford,30,27,1840.6505127,1644.38378906
1376067,2019-12-04,Chelsea,Aston Villa,15,24,1873.69384766,1647.06738281
1376068,2019-10-19,Wolves,Southampton,161,18,1742.23803711,1660.67272949
1376069,2019-12-04,Southampton,Norwich,18,168,1644.6451416,1609.0012207
1376070,2019-10-27,Arsenal,Crystal Palace,13,162,1882.70019531,1757.5534668
1376071,2019-12-03,Crystal Palace,Bournemouth,162,183,1742.86584473,1689.08081055
1376072,2019-10-26,Brighton,Everton,211,31,1646.25756836,1742.05834961
1376073,2019-12-04,Liverpool,Everton,26,31,2051.72119141,1706.88671875
1376074,2019-10-26,Burnley,Chelsea,184,15,1706.49755859,1892.25524902
1376075,2019-12-08,Aston Villa,Leicester,24,14,1644.88891602,1830.1706543
1376076,2019-10-27,Liverpool,Tottenham,26,30,2056.80932617,1850.55249023
1376077,2019-12-07,Bournemouth,Liverpool,183,26,1683.89880371,2053.68041992
1376078,2020-01-21,Aston Villa,Watford,24,27,1625.25854492,1691.02490234
1376079,2020-02-16,Aston Villa,Tottenham,24,30,1627.54907227,1842.43591309
1376080,2020-01-01,West Ham,Bournemouth,29,183,1691.03125,1679.67944336
1376081,2020-01-21,Bournemouth,Brighton,183,211,1643.27380371,1655.77294922
1376082,2019-12-29,Liverpool,Wolves,26,161,2074.3515625,1776.21203613
1376083,2020-02-08,Brighton,Watford,211,27,1648.64099121,1674.95153809
1376084,2020-01-12,Aston Villa,Man City,24,167,1626.61523438,2003.45373535
1376085,2020-01-21,Everton,Newcastle,31,23,1747.29089355,1710.97521973
1376086,2019-12-29,Man City,Sheffield United,167,163,1999.57836914,1691.62390137
1376087,2020-02-17,Chelsea,Man United,15,32,1843.89428711,1798.00317383
1376088,2020-01-12,Bournemouth,Watford,183,27,1667.32641602,1672.50598145
1376089,2020-01-22,Leicester,West Ham,14,29,1817.69519043,1696.35742188
1376090,2019-12-28,Newcastle,Everton,23,31,1717.23693848,1735.05212402
1376091,2020-02-08,Everton,Crystal Palace,31,162,1752.50488281,1723.13879395
1376092,2020-01-11,Chelsea,Burnley,15,184,1851.26318359,1672.70043945
1376093,2020-01-21,Sheffield United,Man City,163,167,1699.68200684,2000.07128906
1376094,2019-12-28,Norwich,Tottenham,168,30,1595.27258301,1845.86376953
1376095,2020-02-19,Man City,West Ham,167,29,1986.92626953,1684.68237305
1376096,2020-01-11,Crystal Palace,Arsenal,162,13,1741.9309082,1806.4329834
1376097,2020-01-23,Wolves,Liverpool,161,26,1769.41809082,2083.47436523
1376098,2019-12-28,Southampton,Crystal Palace,18,162,1674.03710938,1744.68225098
1376099,2020-02-15,Norwich,Liverpool,168,26,1607.93395996,2090.13623047
1376100,2020-01-11,Everton,Brighton,31,211,1742.39196777,1663.10144043
1376101,2020-01-22,Man United,Burnley,32,184,1818.5970459,1678.35632324
1376102,2019-12-28,Watford,Aston Villa,27,24,1652.96154785,1625.35754395
1376103,2020-02-09,Sheffield United,Bournemouth,163,183,1707.51635742,1659.10217285
1376104,2020-01-11,Leicester,Southampton,14,18,1841.3951416,1685.04577637
1376105,2020-01-21,Chelsea,Arsenal,15,13,1845.62475586,1801.8182373
1376106,2019-12-28,West Ham,Leicester,29,14,1697.29272461,1823.93688965
1376107,2020-02-15,Southampton,Burnley,18,184,1704.12854004,1698.06872559
1376108,2020-01-11,Man United,Norwich,32,168,1816.56176758,1602.71081543
1376109,2020-01-22,Tottenham,Norwich,30,168,1824.20874023,1605.85144043
1376110,2020-01-01,Arsenal,Man United,13,32,1796.1661377,1826.82861328
1376111,2020-02-14,Wolves,Leicester,161,14,1769.3536377,1823.3963623
1376112,2020-01-10,Sheffield United,West Ham,163,29,1688.32421875,1703.38427734
1376113,2020-01-21,Crystal Palace,Southampton,162,18,1749.38342285,1690.34143066
1376114,2020-01-01,Brighton,Chelsea,211,15,1659.32214355,1855.0423584
1376115,2020-02-23,Arsenal,Everton,13,31,1818.53051758,1761.59338379
1376116,2020-01-11,Tottenham,Liverpool,30,26,1830.16821289,2077.15722656
1376117,2020-02-01,Bournemouth,Aston Villa,183,24,1653.1048584,1633.54638672
1376118,2020-01-01,Burnley,Aston Villa,184,24,1683.97790527,1615.33764648
1376119,2020-02-22,Burnley,Bournemouth,184,183,1708.20202637,1654.1496582
1376120,2020-01-11,Wolves,Newcastle,161,23,1765.18786621,1696.81872559
1376121,2020-02-02,Burnley,Arsenal,184,13,1696.46069336,1804.58984375
1376122,2020-01-02,Liverpool,Sheffield United,26,163,2075.85131836,1689.63024902
1376123,2020-02-22,Chelsea,Tottenham,15,30,1829.71386719,1838.09423828
1376124,2020-01-18,Arsenal,Sheffield United,13,163,1806.22546387,1695.27478027
1376125,2020-02-01,Crystal Palace,Sheffield United,162,163,1733.7220459,1696.93310547
1376126,2020-01-01,Man City,Everton,167,31,2001.57202148,1744.27368164
1376127,2020-02-22,Crystal Palace,Newcastle,162,23,1715.27600098,1700.24511719
1376128,2020-01-18,Brighton,Aston Villa,211,24,1658.27880859,1622.75268555
1376129,2020-02-01,Leicester,Chelsea,14,15,1824.4375,1842.85314941
1376130,2020-01-01,Newcastle,Leicester,23,14,1708.01550293,1830.19836426
1376131,2020-02-22,Leicester,Man City,14,167,1823.90759277,1989.73254395
1376132,2020-01-19,Burnley,Leicester,184,14,1667.64929199,1828.40234375
1376133,2020-02-01,Liverpool,Southampton,26,18,2088.26196289,1706.00280762
1376134,2020-01-01,Norwich,Crystal Palace,168,162,1600.27038574,1744.37133789
1376135,2020-02-24,Liverpool,West Ham,26,29,2084.23266602,1683.10168457
1376136,2020-01-19,Liverpool,Man United,26,32,2080.73095703,1821.34057617
1376137,2020-02-01,Man United,Wolves,32,161,1800.49267578,1766.86425781
1376138,2020-01-01,Southampton,Tottenham,18,30,1674.34790039,1840.8659668
1376139,2020-02-23,Man United,Watford,32,27,1814.52392578,1676.29992676
1376140,2020-01-18,Man City,Crystal Palace,167,162,2007.31616211,1742.13842773
1376141,2020-02-01,Newcastle,Norwich,23,168,1713.54675293,1603.51818848
1376142,2020-01-01,Watford,Wolves,27,161,1662.98144531,1774.71240234
1376143,2020-02-22,Sheffield United,Brighton,163,211,1713.69445801,1648.51831055
1376144,2020-01-18,Newcastle,Chelsea,23,15,1700.28564453,1856.31433105
1376145,2020-02-02,Tottenham,Man City,30,167,1826.54199219,2002.82019043
1376146,2020-02-22,Southampton,Aston Villa,18,24,1695.22070312,1624.22436523
1376147,2020-01-18,Norwich,Bournemouth,168,183,1597.93200684,1651.19335938
1376148,2020-02-01,Watford,Everton,27,31,1682.73706055,1744.71948242
1376149,2020-02-23,Wolves,Norwich,161,168,1781.91577148,1607.64501953
1376150,2020-01-18,Southampton,Wolves,18,161,1698.03857422,1761.72094727
1376151,2020-02-01,West Ham,Brighton,29,211,1687.38146973,1645.94189453
1376152,2020-06-17,Aston Villa,Sheffield United,24,163,1602.37646484,1706.29711914
1376153,2020-01-18,Watford,Tottenham,27,30,1688.63903809,1826.59460449
1376154,2020-02-16,Arsenal,Newcastle,13,23,1802.98193359,1709.13098145
1376155,2020-01-18,West Ham,Everton,29,31,1696.43371582,1747.21459961
1376156,2020-07-26,Arsenal,Watford,13,27,1804.91430664,1658.36547852
1376157,2020-07-15,Arsenal,Liverpool,13,26,1804.93798828,2004.41625977
1376158,2020-07-07,Arsenal,Leicester,13,14,1814.2121582,1797.74145508
1376159,2020-07-26,Burnley,Brighton,184,211,1743.51489258,1650.88720703
1376160,2020-07-15,Burnley,Wolves,184,161,1736.63659668,1789.93664551
1376161,2020-07-09,Aston Villa,Man United,24,32,1598.41015625,1869.15246582
